Timestamp,year,TOT_PREP(mm),Total Inrrad,Tatal PFD,Total Global Rad,Global Ref,Std Global Rad,Std Ref Rad,Max Wind_S,Time,AirTC_Max,Time,RH_Max,Time,min Wind_s,Time,AirTC_Min,Time,RH_Min,Tmin RH,MWind Seep,MWind deg.,Std m deg,Std Wind_S,0-45,45-90,90-135,135-180,180-225,225-270,270-315,315-360,Volt,Comentarios
10/3/2017,2017,8,4.7149,22.074,546.1,67.08,178.8,22.07,0,0,26.8,1342,0.485,1149,0,0,22.93,1521,0.16,640,0,0,0,0,0,0,0,0,0,0,0,0,12.65,
10/4/2017,2017,0,6.142,16.638,762,97.3,248.3,30.42,0,0,28.02,1133,0.525,1210,0,0,23.33,422,0.146,501,0,0,0,0,0,0,0,0,0,0,0,0,12.65,
10/5/2017,2017,4.6,5.5624,12.028,686.2,83.5,257.1,29.43,0,0,28.66,1419,0.499,1750,0,0,23.29,202,0.166,458,0,0,0,0,0,0,0,0,0,0,0,0,12.65,
10/6/2017,2017,10.4,5.1269,18.273,897,108.1,325.3,37.33,0,0,28.98,1203,0.472,1207,0,0,22.9,512,0.166,509,0,0,0,0,0,0,0,0,0,0,0,0,12.61,
10/7/2017,2017,0.6,5.3522,11.465,733,89.9,269,32.36,0,0,28.67,1301,0.472,424,0,0,23.57,513,0.166,2309,0,0,0,0,0,0,0,0,0,0,0,0,12.63,
10/8/2017,2017,12.1,5.1245,11.953,849,100.7,283.8,33.49,0,0,27.4,1036,0.459,317,0,0,22.26,1656,0.14,1710,0,0,0,0,0,0,0,0,0,0,0,0,12.61,
10/9/2017,2017,6.5,6.1812,11.689,532.5,68.95,221.6,27.47,0,0,27.8,1102,0.525,1038,0,0,22.36,1622,0.146,412,0,0,0,0,0,0,0,0,0,0,0,0,12.62,
10/10/2017,2017,14.6,6.4699,76.405,547.6,74.2,189.8,22.55,0,0,27.33,1124,0.459,641,0,0,21.65,1920,0.133,1908,0,0,0,0,0,0,0,0,0,0,0,0,12.62,
10/11/2017,2017,7.3,6.2851,69.044,462.8,56.82,156.5,18.92,0,0,27.91,1051,0.472,924,0,0,23.21,1326,0.153,1631,0,0,0,0,0,0,0,0,0,0,0,0,12.63,
10/12/2017,2017,0.6,5.773,55.33,938,115.4,319.7,37.88,0,0,29.3,1259,0.532,1346,0,0,24.4,2350,0.18,2216,0,0,0,0,0,0,0,0,0,0,0,0,12.62,
10/13/2017,2017,2.9,5.3247,11.436,681.7,83.3,237.1,28.4,0,0,27.15,1239,0.505,1326,0,0,23.03,1356,0.173,1927,0,0,0,0,0,0,0,0,0,0,0,0,12.62,
10/14/2017,2017,3.8,7.158,-6.9271,865,107,293,35.25,0,0,27.69,1400,0.485,1451,0,0,23.73,650,0.166,617,0,0,0,0,0,0,0,0,0,0,0,0,12.62,
10/15/2017,2017,76.3,6.7402,11.148,544.7,66.64,221.9,26.39,0,0,28.1,1222,0.525,1211,0,0,22.02,1455,0.18,1453,0,0,0,0,0,0,0,0,0,0,0,0,12.56,
10/16/2017,2017,12.7,9.8514,13.457,91.1,25.29,26.9,7.14,0,0,25.45,759,0.439,1544,0,0,22.36,1353,0.153,2014,0,0,0,0,0,0,0,0,0,0,0,0,12.6,
10/17/2017,2017,2.4,10.991,28.272,474.7,61.67,147.9,17.69,0,0,27.72,1215,0.419,112,0,0,24.03,412,0.126,2256,0,0,0,0,0,0,0,0,0,0,0,0,12.62,
10/18/2017,2017,5.6,10.825,38.158,337.9,45.42,92.4,11.44,0,0,26.52,1317,0.419,1210,0,0,22.95,658,0.1,2046,0,0,0,0,0,0,0,0,0,0,0,0,12.63,
10/19/2017,2017,1.2,9.6757,34.601,585.4,83.1,193,25.1,0,0,27.36,1222,0.432,1117,0,0,23.49,308,0.126,230,0,0,0,0,0,0,0,0,0,0,0,0,12.62,
10/20/2017,2017,0,7.4041,24.016,868,114.7,284.4,36.02,0,0,27.62,1417,0.486,842,0,0,23.31,2359,0.146,235,0,0,0,0,0,0,0,0,0,0,0,0,12.61,
10/21/2017,2017,0.7,5.2117,14.14,1020,135.9,312.9,39.93,0,0,28.01,1242,0.479,1149,0,0,21.2,522,0.16,540,0,0,0,0,0,0,0,0,0,0,0,0,12.61,
10/22/2017,2017,0.9,4.6028,15.017,1102,141.7,339.1,42.26,0,0,28.42,1358,0.525,1509,0,0,22.96,502,0.16,114,0,0,0,0,0,0,0,0,0,0,0,0,12.61,
10/23/2017,2017,1.3,4.245,36.464,847,110.6,266.2,33.82,0,0,27.82,1454,0.525,1538,0,0,22.73,2133,0.16,2333,0,0,0,0,0,0,0,0,0,0,0,0,12.61,
10/24/2017,2017,0,4.0287,35.972,1230,154.5,347,42.44,0,0,28.15,1353,0.499,1333,0,0,22.68,601,0.173,2042,0,0,0,0,0,0,0,0,0,0,0,0,12.61,
10/25/2017,2017,0.7,5.5473,37.498,1093,136.4,330.9,40.64,0,0,29,1358,0.505,938,0,0,23.17,514,0.153,634,0,0,0,0,0,0,0,0,0,0,0,0,12.61,
10/26/2017,2017,0.2,4.2707,33.824,879,114,287.7,36.11,0,0,28.39,1117,0.539,1025,0,0,23.47,533,0.166,259,0,0,0,0,0,0,0,0,0,0,0,0,12.61,
10/27/2017,2017,3.2,7.0533,33.946,449.9,52.43,153.6,18.95,0,0,26.42,1454,0.472,806,0,0,22.38,319,0.153,1758,0,0,0,0,0,0,0,0,0,0,0,0,12.62,
10/28/2017,2017,5.6,5.7146,22.511,496.7,57.58,167.4,19.9,0,0,27.35,1127,0.532,1603,0,0,22.96,325,0.18,2345,0,0,0,0,0,0,0,0,0,0,0,0,12.62,
10/29/2017,2017,0.6,5.6927,31.583,648.8,84.3,216.4,27.03,0,0,27.86,1157,0.499,1456,0,0,22.75,317,0.146,132,0,0,0,0,0,0,0,0,0,0,0,0,12.61,
10/30/2017,2017,6.3,4.8196,30.094,633.4,82.5,211.7,26.5,0,0,28.19,1408,0.539,1032,0,0,23.54,1146,0.193,416,0,0,0,0,0,0,0,0,0,0,0,0,12.6,
10/31/2017,2017,0.1,4.6858,28.063,614.4,79.6,234,29.66,0,0,28.45,1315,0.539,1422,0,0,23.78,617,0.173,248,0,0,0,0,0,0,0,0,0,0,0,0,12.59,
11/1/2017,2017,1.5,4.9419,28.934,1077,142.6,323.5,41.9,0,0,26.75,1124,0.505,1041,0,0,22.63,249,0.16,2104,0,0,0,0,0,0,0,0,0,0,0,0,12.6,
11/2/2017,2017,0.5,4.3696,27.166,1047,141.8,319.6,42.07,0,0,27.64,1418,0.499,1259,0,0,22.22,555,0.173,546,0,0,0,0,0,0,0,0,0,0,0,0,12.6,
11/3/2017,2017,0,4.2764,27.077,922,125.6,298.1,39.43,0,0,27.8,1413,0.525,1337,0,0,22.42,347,0.18,514,0,0,0,0,0,0,0,0,0,0,0,0,12.59,
11/4/2017,2017,0.4,4.4436,24.072,1050,145.1,335,45.38,0,0,28.16,1325,0.525,1337,0,0,22.26,451,0.146,329,0,0,0,0,0,0,0,0,0,0,0,0,12.6,
11/5/2017,2017,6.6,4.5658,23.268,418.8,55.09,145.9,18.32,0,0,26.03,1328,0.479,754,0,0,21.96,356,0.16,413,0,0,0,0,0,0,0,0,0,0,0,0,12.6,
11/6/2017,2017,4.1,5.2445,19.52,742,99.4,235.3,30.98,0,0,27.68,1350,0.532,1059,0,0,22.36,2204,0.16,530,0,0,0,0,0,0,0,0,0,0,0,0,12.59,
11/7/2017,2017,9.6,5.6063,20.325,341.6,47.16,112,15.65,0,0,25.85,1440,0.466,336,0,0,21.75,840,0.153,2127,0,0,0,0,0,0,0,0,0,0,0,0,12.6,
11/8/2017,2017,31.9,7.8388,20.274,150.4,29.02,43.27,7.4,0,0,24.75,1123,0.452,1808,0,0,20.79,2348,0.16,109,0,0,0,0,0,0,0,0,0,0,0,0,12.58,
11/9/2017,2017,8,6.3673,14.466,450.9,69.19,158.8,20.51,0,0,26.14,1238,0.472,1043,0,0,20.96,250,0.14,348,0,0,0,0,0,0,0,0,0,0,0,0,12.61,
11/10/2017,2017,9.8,6.4268,10.962,530,77.2,174,22.55,0,0,26.06,1258,0.459,2016,0,0,22.4,116,0.166,133,0,0,0,0,0,0,0,0,0,0,0,0,12.6,
11/11/2017,2017,16.4,6.0767,18.474,362.6,52.62,126.3,15.9,0,0,25.93,1146,0.485,1351,0,0,21.81,1440,0.133,228,0,0,0,0,0,0,0,0,0,0,0,0,12.61,
11/12/2017,2017,11.4,8.3148,15.403,586.4,84.7,203.6,26.15,0,0,27.46,1447,0.492,1357,0,0,21.75,522,0.146,1950,0,0,0,0,0,0,0,0,0,0,0,0,12.6,
11/13/2017,2017,3.1,8.4602,7.6344,498.6,76.6,196.2,26.13,0,0,27.5,1339,0.479,1524,0,0,22.42,157,0.16,406,0,0,0,0,0,0,0,0,0,0,0,0,12.6,
11/14/2017,2017,1.4,7.2476,31.493,626.2,92.2,208.8,28.65,0,0,27.17,1318,0.485,1521,0,0,22.99,307,0.153,134,0,0,0,0,0,0,0,0,0,0,0,0,12.59,
11/15/2017,2017,20.8,6.3961,42.821,709,102.6,237.7,31.89,0,0,27.8,1239,0.472,1843,0,0,22.74,307,0.18,249,0,0,0,0,0,0,0,0,0,0,0,0,12.59,
11/16/2017,2017,2.3,5.6967,73.209,370.6,55.29,139.1,18.42,0,0,27.21,1524,0.479,239,0,0,23.27,701,0.193,27,0,0,0,0,0,0,0,0,0,0,0,0,12.58,
11/17/2017,2017,0,4.9595,75.296,755,100.3,235.3,31.31,0,0,28.6,941,0.512,1347,0,0,24.62,2336,0.2,218,0,0,0,0,0,0,0,0,0,0,0,0,12.58,
11/18/2017,2017,11.3,3.6634,53.403,291.7,38.89,95.9,13.23,0,0,25.83,1407,0.499,648,0,0,21.86,1638,0.146,1901,0,0,0,0,0,0,0,0,0,0,0,0,12.58,
11/19/2017,2017,6.4,4.7492,29.746,434.8,62.07,171.6,24.03,0,0,27.17,939,0.479,1206,0,0,21.78,1940,0.14,2032,0,0,0,0,0,0,0,0,0,0,0,0,12.57,
11/20/2017,2017,1.6,4.8873,46.671,831,111.6,270.1,35.88,0,0,28.1,1329,0.532,1209,0,0,22.64,138,0.166,2331,0,0,0,0,0,0,0,0,0,0,0,0,12.58,
11/21/2017,2017,0.1,5.1027,11.925,736,111.4,250.7,35.76,0,0,27.4,1218,0.499,1512,0,0,22.37,2138,0.14,2138,0,0,0,0,0,0,0,0,0,0,0,0,12.59,
11/22/2017,2017,0,4.5296,16.245,920,139.4,281.7,40.58,0,0,28.77,1419,0.519,1216,0,0,22.36,45,0.14,424,0,0,0,0,0,0,0,0,0,0,0,0,12.59,
11/23/2017,2017,0.1,3.6019,22.84,577.1,83.9,195.9,28.24,0,0,26.2,1116,0.472,1519,0,0,23.34,4,0.173,1831,0,0,0,0,0,0,0,0,0,0,0,0,12.59,
11/24/2017,2017,6.4,5.1194,24.428,626,90.5,229.1,32.91,0,0,27.8,1515,0.512,1524,0,0,22.92,2319,0.16,26,0,0,0,0,0,0,0,0,0,0,0,0,12.58,
11/25/2017,2017,2.6,3373.8,-99999,574.2,81,206.3,29.18,0,0,26.91,1446,0.479,1244,0,0,22.7,348,0.146,444,0,0,0,0,0,0,0,0,0,0,0,0,12.45,
11/26/2017,2017,2.3,7996.5,28827,942,134.7,298.7,41.97,0,0,27.26,1414,0.505,1021,0,0,22.38,2222,0.14,2210,0,0,0,0,0,0,0,0,0,0,0,0,12.51,Nuevo sensore de luz Pyranometro y Quamtum
11/27/2017,2017,0.1,6967.9,25209,833,122.5,264.5,37.8,0,0,27.07,1331,0.505,1506,0,0,22.14,536,0.133,213,0,0,0,0,0,0,0,0,0,0,0,0,12.52,PY85518/93.94       Q51176/6.52
11/28/2017,2017,0,7895.2,28714,890,128.8,289.8,40.59,2.678,821,28.19,1400,0.472,1640,0,0,22.07,428,0.16,1810,0,50.83,0.805,0.024,0,0,0,0,0,0,0,0,12.61,Remplazado WIndSet 034B-L
11/29/2017,2017,3.1,5404,20242,699.6,99.9,237.8,33.75,5.075,813,26.95,1345,0.459,1134,0,0,21.97,746,0.166,801,0.255,17.13,9.24,0.664,0.235,0.011,0.004,0.005,0,0,0,0,12.59,
11/30/2017,2017,0,4882,17987,558.9,88.6,181.3,26.55,4.755,1209,26.05,1111,0.486,938,0,0,22.38,239,0.133,338,0.271,10.79,6.409,0.748,0.262,0.005,0.001,0.002,0,0,0,0,12.6,
12/1/2017,2017,0,5140,18874,586.2,88.1,189.7,27.67,4.116,1212,26.08,1600,0.466,801,0,0,22.4,507,0.166,427,0.19,6.865,8.89,0.587,0.171,0.005,0.005,0.008,0,0,0,0,12.58,
12/2/2017,2017,0,7869.4,28495,901,134.3,274.5,39.3,4.915,1148,25.56,1313,0.485,1453,0,0,22.35,333,0.133,325,0.578,10.51,27.73,1.037,0.462,0.004,0.014,0.097,0,0,0,0,12.58,
12/3/2017,2017,19.7,4695.1,17428,519.2,76.9,183.3,27.1,4.116,1159,26.2,1405,0.452,2318,0,0,22.36,2200,0.153,2239,0.184,11.24,14.01,0.587,0.154,0.004,0.003,0.022,0.001,0,0,0,12.6,
12/4/2017,2017,14.6,5618,20623,634.6,92.9,225.9,31.88,1.4,119,27.83,1323,0.519,1330,0,0,21.81,2109,0.146,541,0,115.9,0.856,0.019,0,0,0,0,0,0,0,0,12.59,
12/5/2017,2017,10.5,2922.2,11098,354.3,49.24,129.7,17.89,6.034,2247,25.18,1236,0.446,2353,0,0,22.16,1548,0.133,1747,0.68,42.84,19.36,0.991,0.391,0.253,0.023,0.012,0,0,0,0,12.6,
12/6/2017,2017,8.6,4045.4,14785,474.2,66.67,166.4,23.12,6.993,2208,25.23,1123,0.446,1037,0,1,21.92,700,0.133,1813,1.153,41.91,26.11,1.146,0.678,0.399,0.036,0.04,0,0,0,0,12.59,
12/7/2017,2017,3,4339.6,15509,511.4,76.4,195.3,27.96,6.673,26,25.59,1231,0.472,1124,0,0,21.92,2341,0.133,139,1.138,40.18,27.6,1.101,0.705,0.352,0.05,0.031,0,0,0,0,12.58,
12/8/2017,2017,0.4,4087.8,14882,477,71.4,145.6,21.76,5.714,1911,25.28,1203,0.479,1156,0,0,21.68,49,0.133,604,1.123,28.04,20.63,1.165,0.796,0.289,0.024,0.013,0,0,0,0,12.58,
12/9/2017,2017,0,7058.2,25195,821,120.1,274.4,39.33,5.714,1432,26.61,1254,0.472,1258,0,0,22.1,2,0.146,2139,0.957,28.79,16.31,1.152,0.66,0.277,0.011,0.008,0,0,0,0,12.59,
12/10/2017,2017,1.1,6147.7,22334,748,109.4,241.6,34.18,2.838,142,26.24,1238,0.479,1404,0,0,21.68,2328,0.153,2319,0.003,54.98,1.513,0.07,0.001,0.002,0,0,0,0,0,0,12.58,
12/11/2017,2017,0.3,5571.2,20372,660.5,96.8,224.8,32.4,4.915,1405,25.16,1044,0.479,1306,0,0,21.65,418,0.133,424,0.375,5.733,4.132,0.856,0.352,0.021,0.001,0.001,0,0,0,0,12.59,
12/12/2017,2017,0,7698.5,28187,939,132.4,288.7,39.63,7.31,1643,27.33,1339,0.472,927,0,0,21.55,611,0.153,2155,0.74,31.49,22.26,1.238,0.485,0.108,0.139,0.008,0,0,0,0,12.59,
12/13/2017,2017,0,7012.6,25817,858,125.9,262.6,37.86,8.11,1405,26.38,1336,0.486,910,0,0,22.48,240,0.16,2214,1.149,36.8,25.09,1.46,0.647,0.262,0.238,0.001,0,0,0,0,12.58,
12/14/2017,2017,0,7325.6,26619,885,127.1,276.1,38.88,5.235,1147,27.36,1442,0.499,1332,0,0,22,559,0.133,2151,0.295,20.46,13.36,0.661,0.209,0.062,0.017,0.006,0,0,0,0,12.57,
12/15/2017,2017,0,5920.8,21484,702,105.3,243.8,35.8,6.194,1012,26.33,1523,0.465,1530,0,0,21.88,425,0.133,652,0.639,22.82,12.09,0.919,0.47,0.157,0.008,0.003,0,0,0,0,12.58,
12/16/2017,2017,3.3,3438.8,12871,416,60.06,149.1,21.73,5.554,2242,25.59,1043,0.485,1340,0,1,21.71,2003,0.126,408,0.482,44.92,21.67,0.814,0.231,0.207,0.027,0.017,0,0,0,0,12.58,
12/17/2017,2017,3.1,3172.8,11616,375.9,55.87,119.6,18.05,6.993,1209,25.31,1439,0.472,1411,0,9,21.64,1923,0.133,2328,0.635,48.48,28.62,0.936,0.319,0.222,0.056,0.038,0,0,0,0,12.58,
12/18/2017,2017,5.2,2005.5,7904.8,263.5,36.19,84.8,11.86,7.47,633,24.18,1236,0.459,1045,0,0,21,818,0.133,1722,0.576,55.22,24.43,0.86,0.235,0.271,0.053,0.017,0,0,0,0,12.59,
12/19/2017,2017,0.6,4791.5,17443,591.6,83.4,207.4,29.63,4.755,1301,25.49,1319,0.466,1020,0,0,21.57,2155,0.146,809,0.466,37.83,21.18,0.775,0.27,0.153,0.02,0.023,0,0,0,0,12.58,
12/20/2017,2017,3.5,5070.6,18351,600.7,86.9,210.3,30.35,5.075,2342,26.38,1232,0.439,1007,0,0,20.13,2255,0.14,2350,0.388,35.35,16.39,0.704,0.228,0.135,0.013,0.011,0,0,0,0,12.58,
12/21/2017,2017,3.1,4528.7,16268,532.3,77.9,195.2,28.18,4.276,1226,25.54,1215,0.452,1011,0,0,20.71,27,0.113,35,0.592,42.11,18.81,0.816,0.282,0.276,0.007,0.026,0.001,0,0,0,12.57,
12/22/2017,2017,5.3,4944.5,17796,589.4,85.8,205.2,28.91,6.353,754,26.13,1215,0.472,1628,0,0,21.02,416,0.133,549,0.67,48.65,17.59,0.879,0.241,0.404,0.009,0.016,0,0,0,0,12.58,
12/23/2017,2017,3.6,4387.1,15947,528.2,79.6,181.4,26.69,5.714,933,25.16,1239,0.459,1508,0,0,21.03,637,0.113,637,0.542,41.82,17.68,0.89,0.277,0.234,0.016,0.016,0,0,0,0,12.58,
12/24/2017,2017,1.7,4594.2,16739,540.2,77.8,200.4,28.94,6.034,706,25.26,1426,0.486,1427,0,0,21.6,327,0.153,343,0.906,37.94,21.59,1.058,0.509,0.356,0.024,0.017,0.001,0,0,0,12.57,
12/25/2017,2017,2.1,4958.2,17890,581.1,84.1,203.8,29.54,6.034,59,25.55,1500,0.446,55,0,0,20.76,415,0.14,518,1.03,38.93,18.19,1.101,0.497,0.51,0.016,0.006,0,0,0,0,12.57,
12/26/2017,2017,2.6,4848.2,23191,686.8,97.1,216.7,30.49,6.513,1231,25.64,1114,0.485,1129,0,910,21.35,1256,0.14,1729,0.731,37.65,23.72,0.994,0.458,0.221,0.032,0.019,0,0,0,0,12.57,
12/27/2017,2017,2.5,6687.5,31468,580.1,81.3,207.3,28.74,7.79,1236,25.05,1228,0.446,1952,0,1,20.66,536,0.14,544,0.977,34.51,26.58,1.094,0.629,0.281,0.038,0.028,0,0,0,0,12.58,
12/28/2017,2017,2.9,7184,33825,623,89.5,224.6,31.61,7.79,1116,25.95,1436,0.512,1420,0,2,21.04,1128,0.14,2043,0.837,31.05,18.59,1.005,0.566,0.241,0.013,0.015,0.001,0,0,0,12.58,
12/29/2017,2017,1.7,7922.1,37063,699.6,99.4,235.7,32.41,5.874,1454,25.26,1354,0.472,1409,0,0,20.67,1018,0.133,1919,0.53,37.06,15.55,0.826,0.3,0.205,0.017,0.009,0,0,0,0,12.58,
12/30/2017,2017,1.6,4293.7,20273,360.9,50.96,112.4,16.03,6.993,514,23.89,1459,0.432,1709,0,0,19.57,528,0.126,331,0.626,54.12,15.59,0.869,0.145,0.443,0.027,0.012,0,0,0,0,12.58,
12/31/2017,2017,0.6,8477,39202,718,104.9,232.9,33.01,4.755,1159,25.97,1521,0.492,1407,0,0,21.06,320,0.126,2321,0.277,20.97,14.21,0.641,0.218,0.037,0.013,0.009,0,0,0,0,12.57,
